Province_x,Month-Year,Unemployment Rate,Minimum Wage
Newfoundland and Labrador,Sep-1986,19.0,$4.00
Newfoundland and Labrador,Oct-1986,19.2,$4.00
Newfoundland and Labrador,Nov-1986,19.0,$4.00
Newfoundland and Labrador,Dec-1986,18.2,$4.00
Newfoundland and Labrador,Jan-1987,18.8,$4.00
Newfoundland and Labrador,Feb-1987,18.4,$4.00
Newfoundland and Labrador,Mar-1987,19.2,$4.00
Newfoundland and Labrador,Apr-1987,19.5,$4.00
Newfoundland and Labrador,May-1987,19.7,$4.00
Newfoundland and Labrador,Jun-1987,17.5,$4.00
Newfoundland and Labrador,Jul-1987,16.2,$4.00
Newfoundland and Labrador,Aug-1987,16.7,$4.00
Newfoundland and Labrador,Sep-1987,16.5,$4.00
Newfoundland and Labrador,Oct-1987,16.7,$4.00
Newfoundland and Labrador,Nov-1987,16.6,$4.00
Newfoundland and Labrador,Dec-1987,17.9,$4.00
Newfoundland and Labrador,Jan-1988,17.4,$4.00
Newfoundland and Labrador,Feb-1988,17.5,$4.00
Newfoundland and Labrador,Mar-1988,17.2,$4.00
Newfoundland and Labrador,Apr-1988,16.9,$4.25
Newfoundland and Labrador,May-1988,16.6,$4.25
Newfoundland and Labrador,Jun-1988,15.7,$4.25
Newfoundland and Labrador,Jul-1988,16.1,$4.25
Newfoundland and Labrador,Aug-1988,16.5,$4.25
Newfoundland and Labrador,Sep-1988,16.0,$4.25
Newfoundland and Labrador,Oct-1988,15.3,$4.25
Newfoundland and Labrador,Nov-1988,14.7,$4.25
Newfoundland and Labrador,Dec-1988,13.6,$4.25
Newfoundland and Labrador,Jan-1989,15.2,$4.25
Newfoundland and Labrador,Feb-1989,15.0,$4.25
Newfoundland and Labrador,Mar-1989,15.2,$4.25
Newfoundland and Labrador,Apr-1989,14.5,$4.25
Newfoundland and Labrador,May-1989,14.4,$4.25
Newfoundland and Labrador,Jun-1989,14.5,$4.25
Newfoundland and Labrador,Jul-1989,14.5,$4.25
Newfoundland and Labrador,Aug-1989,15.2,$4.25
Newfoundland and Labrador,Sep-1989,16.5,$4.25
Newfoundland and Labrador,Oct-1989,16.2,$4.25
Newfoundland and Labrador,Nov-1989,16.4,$4.25
Newfoundland and Labrador,Dec-1989,16.6,$4.25
Newfoundland and Labrador,Jan-1990,16.9,$4.25
Newfoundland and Labrador,Feb-1990,16.7,$4.25
Newfoundland and Labrador,Mar-1990,15.4,$4.25
Newfoundland and Labrador,Apr-1990,16.7,$4.25
Newfoundland and Labrador,May-1990,17.1,$4.25
Newfoundland and Labrador,Jun-1990,17.3,$4.25
Newfoundland and Labrador,Jul-1990,17.6,$4.25
Newfoundland and Labrador,Aug-1990,16.8,$4.25
Newfoundland and Labrador,Sep-1990,16.7,$4.25
Newfoundland and Labrador,Oct-1990,16.4,$4.25
Newfoundland and Labrador,Nov-1990,18.0,$4.25
Newfoundland and Labrador,Dec-1990,17.6,$4.25
Newfoundland and Labrador,Jan-1991,17.9,$4.25
Newfoundland and Labrador,Feb-1991,18.2,$4.25
Newfoundland and Labrador,Mar-1991,18.7,$4.25
Newfoundland and Labrador,Apr-1991,19.2,$4.75
Newfoundland and Labrador,May-1991,18.9,$4.75
Newfoundland and Labrador,Jun-1991,18.7,$4.75
Newfoundland and Labrador,Jul-1991,17.6,$4.75
Newfoundland and Labrador,Aug-1991,18.5,$4.75
Newfoundland and Labrador,Sep-1991,18.3,$4.75
Newfoundland and Labrador,Oct-1991,17.4,$4.75
Newfoundland and Labrador,Nov-1991,16.0,$4.75
Newfoundland and Labrador,Dec-1991,16.2,$4.75
Newfoundland and Labrador,Jan-1992,18.0,$4.75
Newfoundland and Labrador,Feb-1992,18.7,$4.75
Newfoundland and Labrador,Mar-1992,19.9,$4.75
Newfoundland and Labrador,Apr-1992,19.0,$4.75
Newfoundland and Labrador,May-1992,19.6,$4.75
Newfoundland and Labrador,Jun-1992,20.2,$4.75
Newfoundland and Labrador,Jul-1992,20.4,$4.75
Newfoundland and Labrador,Aug-1992,20.5,$4.75
Newfoundland and Labrador,Sep-1992,20.5,$4.75
Newfoundland and Labrador,Oct-1992,21.1,$4.75
Newfoundland and Labrador,Nov-1992,22.1,$4.75
Newfoundland and Labrador,Dec-1992,20.9,$4.75
Newfoundland and Labrador,Jan-1993,20.1,$4.75
Newfoundland and Labrador,Feb-1993,20.3,$4.75
Newfoundland and Labrador,Mar-1993,20.4,$4.75
Newfoundland and Labrador,Apr-1993,20.3,$4.75
Newfoundland and Labrador,May-1993,19.6,$4.75
Newfoundland and Labrador,Jun-1993,19.6,$4.75
Newfoundland and Labrador,Jul-1993,19.9,$4.75
Newfoundland and Labrador,Aug-1993,20.0,$4.75
Newfoundland and Labrador,Sep-1993,19.7,$4.75
Newfoundland and Labrador,Oct-1993,20.1,$4.75
Newfoundland and Labrador,Nov-1993,20.1,$4.75
Newfoundland and Labrador,Dec-1993,20.5,$4.75
Newfoundland and Labrador,Jan-1994,20.4,$4.75
Newfoundland and Labrador,Feb-1994,18.7,$4.75
Newfoundland and Labrador,Mar-1994,18.8,$4.75
Newfoundland and Labrador,Apr-1994,20.0,$4.75
Newfoundland and Labrador,May-1994,20.6,$4.75
Newfoundland and Labrador,Jun-1994,19.9,$4.75
Newfoundland and Labrador,Jul-1994,20.2,$4.75
Newfoundland and Labrador,Aug-1994,20.2,$4.75
Newfoundland and Labrador,Sep-1994,20.2,$4.75
Newfoundland and Labrador,Oct-1994,20.1,$4.75
Newfoundland and Labrador,Nov-1994,20.7,$4.75
Newfoundland and Labrador,Dec-1994,19.6,$4.75
Newfoundland and Labrador,Jan-1995,18.0,$4.75
Newfoundland and Labrador,Feb-1995,17.5,$4.75
Newfoundland and Labrador,Mar-1995,18.0,$4.75
Newfoundland and Labrador,Apr-1995,17.5,$4.75
Newfoundland and Labrador,May-1995,18.4,$4.75
Newfoundland and Labrador,Jun-1995,17.9,$4.75
Newfoundland and Labrador,Jul-1995,19.1,$4.75
Newfoundland and Labrador,Aug-1995,19.0,$4.75
Newfoundland and Labrador,Sep-1995,18.3,$4.75
Newfoundland and Labrador,Oct-1995,17.5,$4.75
Newfoundland and Labrador,Nov-1995,17.0,$4.75
Newfoundland and Labrador,Dec-1995,16.6,$4.75
Newfoundland and Labrador,Jan-1996,18.2,$4.75
Newfoundland and Labrador,Feb-1996,19.1,$4.75
Newfoundland and Labrador,Mar-1996,18.6,$4.75
Newfoundland and Labrador,Apr-1996,18.3,$4.75
Newfoundland and Labrador,May-1996,18.0,$4.75
Newfoundland and Labrador,Jun-1996,19.5,$4.75
Newfoundland and Labrador,Jul-1996,18.9,$4.75
Newfoundland and Labrador,Aug-1996,18.2,$4.75
Newfoundland and Labrador,Sep-1996,19.6,$5.00
Newfoundland and Labrador,Oct-1996,20.1,$5.00
Newfoundland and Labrador,Nov-1996,19.4,$5.00
Newfoundland and Labrador,Dec-1996,20.1,$5.00
Newfoundland and Labrador,Jan-1997,19.7,$5.00
Newfoundland and Labrador,Feb-1997,18.9,$5.00
Newfoundland and Labrador,Mar-1997,18.7,$5.00
Newfoundland and Labrador,Apr-1997,18.4,$5.25
Newfoundland and Labrador,May-1997,19.7,$5.25
Newfoundland and Labrador,Jun-1997,19.0,$5.25
Newfoundland and Labrador,Jul-1997,18.0,$5.25
Newfoundland and Labrador,Aug-1997,17.5,$5.25
Newfoundland and Labrador,Sep-1997,17.1,$5.25
Newfoundland and Labrador,Oct-1997,17.3,$5.25
Newfoundland and Labrador,Nov-1997,17.3,$5.25
Newfoundland and Labrador,Dec-1997,16.8,$5.25
Newfoundland and Labrador,Jan-1998,17.2,$5.25
Newfoundland and Labrador,Feb-1998,17.7,$5.25
Newfoundland and Labrador,Mar-1998,16.4,$5.25
Newfoundland and Labrador,Apr-1998,17.0,$5.25
Newfoundland and Labrador,May-1998,17.2,$5.25
Newfoundland and Labrador,Jun-1998,17.4,$5.25
Newfoundland and Labrador,Jul-1998,17.6,$5.25
Newfoundland and Labrador,Aug-1998,19.7,$5.25
Newfoundland and Labrador,Sep-1998,18.9,$5.25
Newfoundland and Labrador,Oct-1998,18.0,$5.25
Newfoundland and Labrador,Nov-1998,17.3,$5.25
Newfoundland and Labrador,Dec-1998,17.9,$5.25
Newfoundland and Labrador,Jan-1999,17.1,$5.25
Newfoundland and Labrador,Feb-1999,15.1,$5.25
Newfoundland and Labrador,Mar-1999,17.1,$5.25
Newfoundland and Labrador,Apr-1999,18.1,$5.25
Newfoundland and Labrador,May-1999,17.6,$5.25
Newfoundland and Labrador,Jun-1999,17.6,$5.25
Newfoundland and Labrador,Jul-1999,17.3,$5.25
Newfoundland and Labrador,Aug-1999,16.9,$5.25
Newfoundland and Labrador,Sep-1999,17.0,$5.25
Newfoundland and Labrador,Oct-1999,16.5,$5.50
Newfoundland and Labrador,Nov-1999,15.7,$5.50
Newfoundland and Labrador,Dec-1999,13.9,$5.50
Newfoundland and Labrador,Jan-2000,16.8,$5.50
Newfoundland and Labrador,Feb-2000,17.2,$5.50
Newfoundland and Labrador,Mar-2000,17.4,$5.50
Newfoundland and Labrador,Apr-2000,15.9,$5.50
Newfoundland and Labrador,May-2000,15.9,$5.50
Newfoundland and Labrador,Jun-2000,16.0,$5.50
Newfoundland and Labrador,Jul-2000,16.3,$5.50
Newfoundland and Labrador,Aug-2000,16.0,$5.50
Newfoundland and Labrador,Sep-2000,16.7,$5.50
Newfoundland and Labrador,Oct-2000,16.4,$5.50
Newfoundland and Labrador,Nov-2000,17.1,$5.50
Newfoundland and Labrador,Dec-2000,17.1,$5.50
Newfoundland and Labrador,Jan-2001,15.0,$5.50
Newfoundland and Labrador,Feb-2001,15.8,$5.50
Newfoundland and Labrador,Mar-2001,16.1,$5.50
Newfoundland and Labrador,Apr-2001,17.7,$5.50
Newfoundland and Labrador,May-2001,15.5,$5.50
Newfoundland and Labrador,Jun-2001,16.0,$5.50
Newfoundland and Labrador,Jul-2001,16.2,$5.50
Newfoundland and Labrador,Aug-2001,16.6,$5.50
Newfoundland and Labrador,Sep-2001,15.7,$5.50
Newfoundland and Labrador,Oct-2001,16.1,$5.50
Newfoundland and Labrador,Nov-2001,15.4,$5.50
Newfoundland and Labrador,Dec-2001,16.0,$5.50
Newfoundland and Labrador,Jan-2002,16.4,$5.50
Newfoundland and Labrador,Feb-2002,17.2,$5.50
Newfoundland and Labrador,Mar-2002,16.5,$5.50
Newfoundland and Labrador,Apr-2002,15.0,$5.50
Newfoundland and Labrador,May-2002,17.3,$5.75
Newfoundland and Labrador,Jun-2002,16.6,$5.75
Newfoundland and Labrador,Jul-2002,15.8,$5.75
Newfoundland and Labrador,Aug-2002,16.4,$5.75
Newfoundland and Labrador,Sep-2002,17.0,$5.75
Newfoundland and Labrador,Oct-2002,17.6,$5.75
Newfoundland and Labrador,Nov-2002,17.4,$6.00
Newfoundland and Labrador,Dec-2002,17.5,$6.00
Newfoundland and Labrador,Jan-2003,17.6,$6.00
Newfoundland and Labrador,Feb-2003,17.1,$6.00
Newfoundland and Labrador,Mar-2003,16.7,$6.00
Newfoundland and Labrador,Apr-2003,16.4,$6.00
Newfoundland and Labrador,May-2003,15.8,$6.00
Newfoundland and Labrador,Jun-2003,15.5,$6.00
Newfoundland and Labrador,Jul-2003,16.6,$6.00
Newfoundland and Labrador,Aug-2003,15.8,$6.00
Newfoundland and Labrador,Sep-2003,16.6,$6.00
Newfoundland and Labrador,Oct-2003,16.3,$6.00
Newfoundland and Labrador,Nov-2003,17.2,$6.00
Newfoundland and Labrador,Dec-2003,17.5,$6.00
Newfoundland and Labrador,Jan-2004,16.0,$6.00
Newfoundland and Labrador,Feb-2004,15.4,$6.00
Newfoundland and Labrador,Mar-2004,15.5,$6.00
Newfoundland and Labrador,Apr-2004,15.6,$6.00
Newfoundland and Labrador,May-2004,15.7,$6.00
Newfoundland and Labrador,Jun-2004,16.3,$6.00
Newfoundland and Labrador,Jul-2004,15.0,$6.00
Newfoundland and Labrador,Aug-2004,15.0,$6.00
Newfoundland and Labrador,Sep-2004,15.7,$6.00
Newfoundland and Labrador,Oct-2004,15.3,$6.00
Newfoundland and Labrador,Nov-2004,15.9,$6.00
Newfoundland and Labrador,Dec-2004,14.5,$6.00
Newfoundland and Labrador,Jan-2005,14.2,$6.00
Newfoundland and Labrador,Feb-2005,15.4,$6.00
Newfoundland and Labrador,Mar-2005,14.7,$6.00
Newfoundland and Labrador,Apr-2005,15.6,$6.00
Newfoundland and Labrador,May-2005,15.8,$6.00
Newfoundland and Labrador,Jun-2005,14.3,$6.25
Newfoundland and Labrador,Jul-2005,14.6,$6.25
Newfoundland and Labrador,Aug-2005,15.9,$6.25
Newfoundland and Labrador,Sep-2005,15.2,$6.25
Newfoundland and Labrador,Oct-2005,15.3,$6.25
Newfoundland and Labrador,Nov-2005,14.9,$6.25
Newfoundland and Labrador,Dec-2005,15.8,$6.25
Newfoundland and Labrador,Jan-2006,16.0,$6.50
Newfoundland and Labrador,Feb-2006,15.0,$6.50
Newfoundland and Labrador,Mar-2006,15.6,$6.50
Newfoundland and Labrador,Apr-2006,15.6,$6.50
Newfoundland and Labrador,May-2006,15.3,$6.50
Newfoundland and Labrador,Jun-2006,14.9,$6.75
Newfoundland and Labrador,Jul-2006,15.2,$6.75
Newfoundland and Labrador,Aug-2006,15.9,$6.75
Newfoundland and Labrador,Sep-2006,14.2,$6.75
Newfoundland and Labrador,Oct-2006,14.1,$6.75
Newfoundland and Labrador,Nov-2006,13.5,$6.75
Newfoundland and Labrador,Dec-2006,14.3,$6.75
Newfoundland and Labrador,Jan-2007,15.4,$7.00
Newfoundland and Labrador,Feb-2007,14.3,$7.00
Newfoundland and Labrador,Mar-2007,14.7,$7.00
Newfoundland and Labrador,Apr-2007,13.5,$7.00
Newfoundland and Labrador,May-2007,13.4,$7.00
Newfoundland and Labrador,Jun-2007,13.6,$7.00
Newfoundland and Labrador,Jul-2007,13.4,$7.00
Newfoundland and Labrador,Aug-2007,13.2,$7.00
Newfoundland and Labrador,Sep-2007,13.1,$7.00
Newfoundland and Labrador,Oct-2007,13.7,$7.50
Newfoundland and Labrador,Nov-2007,12.7,$7.50
Newfoundland and Labrador,Dec-2007,12.9,$7.50
Newfoundland and Labrador,Jan-2008,12.6,$7.50
Newfoundland and Labrador,Feb-2008,13.4,$7.50
Newfoundland and Labrador,Mar-2008,13.0,$7.50
Newfoundland and Labrador,Apr-2008,13.8,$8.00
Newfoundland and Labrador,May-2008,13.0,$8.00
Newfoundland and Labrador,Jun-2008,13.2,$8.00
Newfoundland and Labrador,Jul-2008,12.6,$8.00
Newfoundland and Labrador,Aug-2008,13.3,$8.00
Newfoundland and Labrador,Sep-2008,13.9,$8.00
Newfoundland and Labrador,Oct-2008,13.9,$8.00
Newfoundland and Labrador,Nov-2008,14.1,$8.00
Newfoundland and Labrador,Dec-2008,13.9,$8.00
Newfoundland and Labrador,Jan-2009,14.8,$8.50
Newfoundland and Labrador,Feb-2009,15.9,$8.50
Newfoundland and Labrador,Mar-2009,14.8,$8.50
Newfoundland and Labrador,Apr-2009,15.2,$8.50
Newfoundland and Labrador,May-2009,15.7,$8.50
Newfoundland and Labrador,Jun-2009,16.0,$8.50
Newfoundland and Labrador,Jul-2009,18.1,$9.00
Newfoundland and Labrador,Aug-2009,16.2,$9.00
Newfoundland and Labrador,Sep-2009,16.0,$9.00
Newfoundland and Labrador,Oct-2009,16.5,$9.00
Newfoundland and Labrador,Nov-2009,15.6,$9.00
Newfoundland and Labrador,Dec-2009,15.6,$9.00
Newfoundland and Labrador,Jan-2010,15.3,$9.50
Newfoundland and Labrador,Feb-2010,15.1,$9.50
Newfoundland and Labrador,Mar-2010,16.1,$9.50
Newfoundland and Labrador,Apr-2010,15.8,$9.50
Newfoundland and Labrador,May-2010,14.7,$9.50
Newfoundland and Labrador,Jun-2010,14.9,$9.50
Newfoundland and Labrador,Jul-2010,15.4,$10.00
Newfoundland and Labrador,Aug-2010,14.2,$10.00
Newfoundland and Labrador,Sep-2010,14.0,$10.00
Newfoundland and Labrador,Oct-2010,13.6,$10.00
Newfoundland and Labrador,Nov-2010,14.0,$10.00
Newfoundland and Labrador,Dec-2010,14.3,$10.00
Newfoundland and Labrador,Jan-2011,12.5,$10.00
Newfoundland and Labrador,Feb-2011,12.6,$10.00
Newfoundland and Labrador,Mar-2011,12.5,$10.00
Newfoundland and Labrador,Apr-2011,11.8,$10.00
Newfoundland and Labrador,May-2011,13.0,$10.00
Newfoundland and Labrador,Jun-2011,13.1,$10.00
Newfoundland and Labrador,Jul-2011,12.6,$10.00
Newfoundland and Labrador,Aug-2011,13.7,$10.00
Newfoundland and Labrador,Sep-2011,13.9,$10.00
Newfoundland and Labrador,Oct-2011,14.1,$10.00
Newfoundland and Labrador,Nov-2011,13.6,$10.00
Newfoundland and Labrador,Dec-2011,13.5,$10.00
Newfoundland and Labrador,Jan-2012,13.8,$10.00
Newfoundland and Labrador,Feb-2012,13.3,$10.00
Newfoundland and Labrador,Mar-2012,12.8,$10.00
Newfoundland and Labrador,Apr-2012,12.5,$10.00
Newfoundland and Labrador,May-2012,12.6,$10.00
Newfoundland and Labrador,Jun-2012,13.4,$10.00
Newfoundland and Labrador,Jul-2012,12.9,$10.00
Newfoundland and Labrador,Aug-2012,13.5,$10.00
Newfoundland and Labrador,Sep-2012,12.6,$10.00
Newfoundland and Labrador,Oct-2012,11.9,$10.00
Newfoundland and Labrador,Nov-2012,12.4,$10.00
Newfoundland and Labrador,Dec-2012,11.8,$10.00
Newfoundland and Labrador,Jan-2013,12.1,$10.00
Newfoundland and Labrador,Feb-2013,11.9,$10.00
Newfoundland and Labrador,Mar-2013,12.4,$10.00
Newfoundland and Labrador,Apr-2013,12.9,$10.00
Newfoundland and Labrador,May-2013,12.0,$10.00
Newfoundland and Labrador,Jun-2013,11.7,$10.00
Newfoundland and Labrador,Jul-2013,12.1,$10.00
Newfoundland and Labrador,Aug-2013,11.0,$10.00
Newfoundland and Labrador,Sep-2013,10.7,$10.00
Newfoundland and Labrador,Oct-2013,11.4,$10.00
Newfoundland and Labrador,Nov-2013,12.3,$10.00
Newfoundland and Labrador,Dec-2013,11.6,$10.00
Newfoundland and Labrador,Jan-2014,12.3,$10.00
Newfoundland and Labrador,Feb-2014,12.2,$10.00
Newfoundland and Labrador,Mar-2014,11.7,$10.00
Newfoundland and Labrador,Apr-2014,12.2,$10.00
Newfoundland and Labrador,May-2014,13.3,$10.00
Newfoundland and Labrador,Jun-2014,12.8,$10.00
Newfoundland and Labrador,Jul-2014,13.1,$10.00
Newfoundland and Labrador,Aug-2014,13.7,$10.00
Newfoundland and Labrador,Sep-2014,12.9,$10.00
Newfoundland and Labrador,Oct-2014,12.9,$10.25
Newfoundland and Labrador,Nov-2014,11.8,$10.25
Newfoundland and Labrador,Dec-2014,12.0,$10.25
Newfoundland and Labrador,Jan-2015,11.9,$10.25
Newfoundland and Labrador,Feb-2015,12.5,$10.25
Newfoundland and Labrador,Mar-2015,13.6,$10.25
Newfoundland and Labrador,Apr-2015,13.6,$10.25
Newfoundland and Labrador,May-2015,14.4,$10.25
Newfoundland and Labrador,Jun-2015,12.8,$10.25
Newfoundland and Labrador,Jul-2015,12.0,$10.25
Newfoundland and Labrador,Aug-2015,12.2,$10.25
Newfoundland and Labrador,Sep-2015,13.8,$10.25
Newfoundland and Labrador,Oct-2015,13.1,$10.50
Newfoundland and Labrador,Nov-2015,13.6,$10.50
Newfoundland and Labrador,Dec-2015,14.1,$10.50
Newfoundland and Labrador,Jan-2016,14.6,$10.50
Newfoundland and Labrador,Feb-2016,14.4,$10.50
Newfoundland and Labrador,Mar-2016,13.4,$10.50
Newfoundland and Labrador,Apr-2016,13.0,$10.50
Newfoundland and Labrador,May-2016,12.3,$10.50
Newfoundland and Labrador,Jun-2016,11.9,$10.50
Newfoundland and Labrador,Jul-2016,13.0,$10.50
Newfoundland and Labrador,Aug-2016,13.0,$10.50
Newfoundland and Labrador,Sep-2016,13.8,$10.50
Newfoundland and Labrador,Oct-2016,15.1,$10.50
Newfoundland and Labrador,Nov-2016,15.1,$10.50
Newfoundland and Labrador,Dec-2016,15.0,$10.50
Newfoundland and Labrador,Jan-2017,14.6,$10.50
Newfoundland and Labrador,Feb-2017,14.8,$10.50
Newfoundland and Labrador,Mar-2017,15.5,$10.50
Newfoundland and Labrador,Apr-2017,14.9,$10.75
Newfoundland and Labrador,May-2017,15.3,$10.75
Newfoundland and Labrador,Jun-2017,15.6,$10.75
Newfoundland and Labrador,Jul-2017,15.2,$10.75
Newfoundland and Labrador,Aug-2017,15.1,$10.75
Newfoundland and Labrador,Sep-2017,15.4,$10.75
Newfoundland and Labrador,Oct-2017,15.3,$11.00
Newfoundland and Labrador,Nov-2017,15.3,$11.00
Newfoundland and Labrador,Dec-2017,15.2,$11.00
Newfoundland and Labrador,Jan-2018,15.2,$11.00
Newfoundland and Labrador,Feb-2018,15.0,$11.00
Newfoundland and Labrador,Mar-2018,14.8,$11.00
Newfoundland and Labrador,Apr-2018,14.8,$11.15
Newfoundland and Labrador,May-2018,14.5,$11.15
Newfoundland and Labrador,Jun-2018,14.7,$11.15
Newfoundland and Labrador,Jul-2018,15.0,$11.15
Newfoundland and Labrador,Aug-2018,14.2,$11.15
Newfoundland and Labrador,Sep-2018,13.1,$11.15
Newfoundland and Labrador,Oct-2018,12.0,$11.15
Newfoundland and Labrador,Nov-2018,12.5,$11.15
Newfoundland and Labrador,Dec-2018,12.3,$11.15
Newfoundland and Labrador,Jan-2019,11.8,$11.15
Newfoundland and Labrador,Feb-2019,12.0,$11.15
Newfoundland and Labrador,Mar-2019,12.3,$11.15
Newfoundland and Labrador,Apr-2019,12.0,$11.40
Newfoundland and Labrador,May-2019,12.3,$11.40
Newfoundland and Labrador,Jun-2019,12.7,$11.40
Newfoundland and Labrador,Jul-2019,12.6,$11.40
Newfoundland and Labrador,Aug-2019,12.9,$11.40
Newfoundland and Labrador,Sep-2019,11.3,$11.40
Newfoundland and Labrador,Oct-2019,11.9,$11.40
Newfoundland and Labrador,Nov-2019,12.2,$11.40
Newfoundland and Labrador,Dec-2019,12.5,$11.40
Newfoundland and Labrador,Jan-2020,12.2,$11.40
Newfoundland and Labrador,Feb-2020,12.4,$11.40
Newfoundland and Labrador,Mar-2020,11.7,$11.40
Newfoundland and Labrador,Apr-2020,15.7,$11.65
Newfoundland and Labrador,May-2020,17.6,$11.65
Newfoundland and Labrador,Jun-2020,17.6,$11.65
Newfoundland and Labrador,Jul-2020,17.1,$11.65
Newfoundland and Labrador,Aug-2020,14.2,$11.65
Newfoundland and Labrador,Sep-2020,15.1,$11.65
Newfoundland and Labrador,Oct-2020,13.5,$12.15
Newfoundland and Labrador,Nov-2020,13.2,$12.15
Newfoundland and Labrador,Dec-2020,13.6,$12.15
Newfoundland and Labrador,Jan-2021,12.3,$12.15
Newfoundland and Labrador,Feb-2021,15.3,$12.15
Newfoundland and Labrador,Mar-2021,13.3,$12.15
Newfoundland and Labrador,Apr-2021,13.1,$12.50
Newfoundland and Labrador,May-2021,13.1,$12.50
Newfoundland and Labrador,Jun-2021,12.8,$12.50
Newfoundland and Labrador,Jul-2021,13.2,$12.50
Newfoundland and Labrador,Aug-2021,13.2,$12.50
Newfoundland and Labrador,Sep-2021,14.0,$12.50
Newfoundland and Labrador,Oct-2021,13.6,$12.75
Newfoundland and Labrador,Nov-2021,11.1,$12.75
Newfoundland and Labrador,Dec-2021,12.1,$12.75
Newfoundland and Labrador,Jan-2022,13.6,$12.75
Newfoundland and Labrador,Feb-2022,12.9,$12.75
Newfoundland and Labrador,Mar-2022,13.3,$12.75
Newfoundland and Labrador,Apr-2022,11.5,$13.20
Newfoundland and Labrador,May-2022,10.3,$13.20
Newfoundland and Labrador,Jun-2022,10.0,$13.20
Newfoundland and Labrador,Jul-2022,10.5,$13.20
Newfoundland and Labrador,Aug-2022,10.8,$13.20
Newfoundland and Labrador,Sep-2022,10.1,$13.20
Newfoundland and Labrador,Oct-2022,10.5,$13.70
Newfoundland and Labrador,Nov-2022,10.5,$13.70
Newfoundland and Labrador,Dec-2022,9.8,$13.70
Newfoundland and Labrador,Jan-2023,11.4,$13.70
Newfoundland and Labrador,Feb-2023,10.2,$13.70
Newfoundland and Labrador,Mar-2023,10.4,$13.70
Newfoundland and Labrador,Apr-2023,9.8,$14.50
Newfoundland and Labrador,May-2023,10.3,$14.50
Newfoundland and Labrador,Jun-2023,8.8,$14.50
Newfoundland and Labrador,Jul-2023,8.9,$14.50
Newfoundland and Labrador,Aug-2023,8.8,$14.50
Newfoundland and Labrador,Sep-2023,9.6,$14.50
Newfoundland and Labrador,Oct-2023,9.9,$15.00
Newfoundland and Labrador,Nov-2023,10.0,$15.00
Newfoundland and Labrador,Dec-2023,10.5,$15.00
Newfoundland and Labrador,Jan-2024,10.2,$15.00
Newfoundland and Labrador,Feb-2024,10.2,$15.00
Newfoundland and Labrador,Mar-2024,10.1,$15.00
Newfoundland and Labrador,Apr-2024,9.1,$15.60
Newfoundland and Labrador,May-2024,9.9,$15.60
Prince Edward Island,Jan-1976,9.9,$2.30
Prince Edward Island,Feb-1976,10.9,$2.30
Prince Edward Island,Mar-1976,8.6,$2.30
Prince Edward Island,Apr-1976,8.7,$2.30
Prince Edward Island,May-1976,8.7,$2.30
Prince Edward Island,Jun-1976,9.7,$2.30
Prince Edward Island,Jul-1976,11.2,$2.50
Prince Edward Island,Aug-1976,9.2,$2.50
Prince Edward Island,Sep-1976,8.8,$2.50
Prince Edward Island,Oct-1976,9.0,$2.50
Prince Edward Island,Nov-1976,8.2,$2.50
Prince Edward Island,Dec-1976,7.7,$2.50
Prince Edward Island,Jan-1977,8.6,$2.50
Prince Edward Island,Feb-1977,10.1,$2.50
Prince Edward Island,Mar-1977,9.2,$2.50
Prince Edward Island,Apr-1977,9.4,$2.50
Prince Edward Island,May-1977,10.0,$2.50
Prince Edward Island,Jun-1977,9.2,$2.50
Prince Edward Island,Jul-1977,9.8,$2.70
Prince Edward Island,Aug-1977,10.0,$2.70
Prince Edward Island,Sep-1977,9.2,$2.70
Prince Edward Island,Oct-1977,9.6,$2.70
Prince Edward Island,Nov-1977,10.2,$2.70
Prince Edward Island,Dec-1977,10.2,$2.70
Prince Edward Island,Jan-1978,10.2,$2.70
Prince Edward Island,Feb-1978,9.4,$2.70
Prince Edward Island,Mar-1978,9.1,$2.70
Prince Edward Island,Apr-1978,10.8,$2.70
Prince Edward Island,May-1978,9.5,$2.70
Prince Edward Island,Jun-1978,9.4,$2.70
Prince Edward Island,Jul-1978,9.1,$2.70
Prince Edward Island,Aug-1978,8.9,$2.70
Prince Edward Island,Sep-1978,9.8,$2.70
Prince Edward Island,Oct-1978,9.9,$2.70
Prince Edward Island,Nov-1978,10.2,$2.70
Prince Edward Island,Dec-1978,11.2,$2.75
Prince Edward Island,Jan-1979,11.1,$2.75
Prince Edward Island,Feb-1979,12.0,$2.75
Prince Edward Island,Mar-1979,11.8,$2.75
Prince Edward Island,Apr-1979,11.9,$2.75
Prince Edward Island,May-1979,11.4,$2.75
Prince Edward Island,Jun-1979,12.1,$2.75
Prince Edward Island,Jul-1979,10.7,$2.75
Prince Edward Island,Aug-1979,11.8,$2.75
Prince Edward Island,Sep-1979,11.3,$2.75
Prince Edward Island,Oct-1979,11.9,$2.75
Prince Edward Island,Nov-1979,10.8,$2.75
Prince Edward Island,Dec-1979,10.8,$2.75
Prince Edward Island,Jan-1980,10.8,$2.75
Prince Edward Island,Feb-1980,10.6,$2.75
Prince Edward Island,Mar-1980,9.7,$2.75
Prince Edward Island,Apr-1980,10.4,$2.75
Prince Edward Island,May-1980,10.2,$2.75
Prince Edward Island,Jun-1980,10.0,$2.75
